0,0,9,0.00,0,0,,v India,Dambulla,10 Aug 2010,ODI # 3030
0,0,2,0.00,0,0,,v Sri Lanka,Dambulla,13 Aug 2010,ODI # 3031
TDNB,-,-,-,-,-,,v Sri Lanka,Dambulla,19 Aug 2010,ODI # 3037
13,13,27,48.14,1,0,,v India,Dambulla,25 Aug 2010,ODI # 3039
108,108,132,81.81,6,2,,v Bangladesh,Dhaka,14 Oct 2010,ODI # 3056
0,0,6,0.00,0,0,,v Bangladesh,Dhaka,17 Oct 2010,ODI # 3058
25,25,51,49.01,0,0,,v India,Guwahati,28 Nov 2010,ODI # 3070
29,29,46,63.04,4,0,,v India,Jaipur,1 Dec 2010,ODI # 3072
21,21,50,42.00,1,0,,v India,Vadodara,4 Dec 2010,ODI # 3074
42,42,63,66.66,1,0,,v Pakistan,Christchurch,29 Jan 2011,ODI # 3090
15,15,36,41.66,1,0,,v Pakistan,Napier,1 Feb 2011,ODI # 3093
34*,34,27,125.92,4,0,,v Canada,Mumbai,13 Mar 2011,ODI # 3129
5,5,8,62.50,0,0,,v Sri Lanka,Mumbai,18 Mar 2011,ODI # 3137
38*,38,41,92.68,1,1,,v South Africa,Dhaka,25 Mar 2011,ODI # 3144
22,22,16,137.50,3,0,,v Sri Lanka,Colombo (RPS),29 Mar 2011,ODI # 3146
DNB,-,-,-,-,-,,v Zimbabwe,Harare,20 Oct 2011,ODI # 3204
14*,14,18,77.77,1,0,,v Zimbabwe,Harare,22 Oct 2011,ODI # 3206
100*,100,69,144.92,11,1,,v Zimbabwe,Bulawayo,25 Oct 2011,ODI # 3209
35,35,53,66.03,4,0,,v Zimbabwe,Dunedin,3 Feb 2012,ODI # 3230
4,4,8,50.00,0,0,,v Zimbabwe,Whangarei,6 Feb 2012,ODI # 3232
38,38,40,95.00,3,0,,v Zimbabwe,Napier,9 Feb 2012,ODI # 3234
55,55,69,79.71,4,0,,v South Africa,Wellington,25 Feb 2012,ODI # 3249
13,13,18,72.22,0,0,,v South Africa,Napier,29 Feb 2012,ODI # 3252
22,22,43,51.16,1,0,,v South Africa,Auckland,3 Mar 2012,ODI # 3254
24,24,52,46.15,1,0,,v West Indies,Kingston,5 Jul 2012,ODI # 3283
58,58,65,89.23,4,1,,v West Indies,Kingston,7 Jul 2012,ODI # 3285
9,9,17,52.94,1,0,,v West Indies,Basseterre,11 Jul 2012,ODI # 3288
3,3,12,25.00,0,0,,v West Indies,Basseterre,14 Jul 2012,ODI # 3289
69,69,84,82.14,5,1,,v West Indies,Basseterre,16 Jul 2012,ODI # 3290
DNB,-,-,-,-,-,,v Sri Lanka,Pallekele,4 Nov 2012,ODI # 3305
5,5,6,83.33,0,0,,v Sri Lanka,Pallekele,6 Nov 2012,ODI # 3306
21,21,29,72.41,2,0,,v Sri Lanka,Hambantota,10 Nov 2012,ODI # 3307
TDNB,-,-,-,-,-,,v Sri Lanka,Hambantota,12 Nov 2012,ODI # 3308
5,5,15,33.33,1,0,,v South Africa,Paarl,19 Jan 2013,ODI # 3323
145*,145,136,106.61,17,1,,v South Africa,Kimberley,22 Jan 2013,ODI # 3325
